_id,access_type,name,language,description,categoryId,subcategoryId,authorId,image,pdf,download,is_active,createdAt,updatedAt,__v,publisherId,price,preview_pdf,discount_amount,discount_percentage,author_royalty,publisher_royalty,type,pages,published_date,featured,chapters[0].title,chapters[1].title,chapters[0].order,chapters[1].order,chapters[0].file,chapters[1].file,chapters[0].type,chapters[1].type,chapters[0].pages,chapters[1].pages,chapters[0].is_preview,chapters[1].is_preview,chapters[0]._id,chapters[1]._id,status,narrator_royalty,narratorId,preview_audio,narratorID,audio
69470b093c8ac126ee694bbf,free,অশনি-সংকেত,Bangla,"<p class=""ql-align-justify"">বিভূতিভূষণ বন্দ্যোপাধ্যায়ের 'অশনি-সংকেত' বাংলা সাহিত্যের একটি অনবদ্য এবং কালজয়ী উপন্যাস। নিচে এর সংক্ষিপ্ত বর্ণনা বা সারাংশ দেওয়া হলো যা আপনি বইয়ের ফ্ল্যাপে বা ভূমিকার জন্য ব্যবহার করতে পারেন:বইয়ের বর্ণনা: অশনি-সংকেতপ্রেক্ষাপট: উপন্যাসটি দ্বিতীয় বিশ্বযুদ্ধের সময়ের প্রেক্ষাপটে লেখা। যখন যুদ্ধের দামামা বাজছে সুদূর ইউরোপে, তার পরোক্ষ কিন্তু ভয়াবহ প্রভাব পড়ছে বাংলার নিভৃত এক পল্লী গ্রামে। ১৯৪৩ সালের ভয়াবহ দুর্ভিক্ষ বা 'পঞ্চাশের মন্বন্তর' কীভাবে একটি শান্ত ও সাধারণ গ্রাম্য সমাজকে তিলে তিলে ধ্বংস করে দিয়েছিল, তারই এক জীবন্ত দলিল এই উপন্যাস।মূল কাহিনী:</p><p class=""ql-align-justify"">কাহিনী আবর্তিত হয়েছে ব্রাহ্মণ পণ্ডিত গঙ্গাচরণ এবং তার স্ত্রী অনঙ্গ-বৌকে কেন্দ্র করে। তারা নতুন এক গ্রামে এসে বসতি স্থাপন করে। গঙ্গাচরণ সেখানে টোল চালায়, পৌরোহিত্য করে এবং গ্রামের মানুষের কাছে এক বিশেষ শ্রদ্ধার পাত্র হয়ে ওঠে। কিন্তু যুদ্ধের প্রভাবে চালের দাম বাড়তে থাকে, বাজার থেকে খাদ্যশস্য উধাও হয়ে যায়।ক্ষুধা কীভাবে মানুষের ভেতরের নৈতিকতা, আভিজাত্য এবং মানবিকতাকে গ্রাস করে নেয়, বিভূতিভূষণ অত্যন্ত দরদ দিয়ে তা দেখিয়েছেন। যে গ্রামের মানুষগুলো ছিল সরল ও পরোপকারী, দুর্ভিক্ষের কালনাগিনী তাদের বাধ্য করে সামান্য একমুঠো ফেনের জন্য হাহাকার করতে।বইটির বিশেষত্ব:মানবিক ট্র্যাজেডি: এটি কেবল অভাবের গল্প নয়, বরং মানুষের টিকে থাকার লড়াই এবং সামাজিক অবক্ষয়ের গল্প।প্রকৃতি ও জীবন: বিভূতিভূষণের চিরচেনা ঢঙে গ্রাম বাংলার অপরূপ প্রকৃতি এখানে উপস্থিত, যা দুর্ভিক্ষের করাল ছায়ায় ম্লান হয়ে এসেছে।অসমাপ্ত মহাকাব্য: এটি লেখকের একটি অসম্পূর্ণ কাজ হলেও এর গভীরতা ও আবেদন অতুলনীয়। প্রখ্যাত চলচ্চিত্রকার সত্যজিৎ রায় এই উপন্যাসের ওপর ভিত্তি করেই তাঁর বিখ্যাত 'অশনি-সংকেত' চলচ্চিত্রটি নির্মাণ করেছিলেন।উপসংহার: 'অশনি-সংকেত' একটি সতর্কবার্তা—মানুষের তৈরি দুর্ভিক্ষ কীভাবে একটি সাজানো সংসার ও সমাজকে তছনছ করে দিতে পারে, তারই এক করুণ আর্তনাদ।</p>",689f857349f178414b0913fc,,690b6f06bed601c896138c87,1766263561217-osoni_sonket.webp,1766732673096-ashni-snket_-_bibhuutibhuussnn_bndyopaadhyaay_.epub,0,1,2025-12-20T20:46:01.760Z,2026-03-03T18:18:24.255Z,1,68ea01e0729e14c22e0e5bab,0,1766263561736-oshoni_sonket__sort_-preview.epub,0,0,0,0,ebook,96,2025-12-12T00:00:00.000Z,1,অশনি-সংকেত,,1,,1766732673096-ashni-snket_-_bibhuutibhuussnn_bndyopaadhyaay_.epub,,ebook,,96,,false,,69a725f00d4c24f99fc730ec,,pending,,,,,
694816173c8ac126ee697290,free,সুন্দরবনে সাত বৎসর,Bangla,"<p class=""ql-align-justify"">মাঘ মাসে মকর-সংক্রান্তি সাগর-দ্বীপে প্রতি বৎসরই একটি খুব বড় রকমের মেলা বসিয়ে থাকে। মকর সংক্রান্তিতে গঙ্গাসাগর-স্নান করিতে তখন নানা দেশের লোক আসিয়া জড়ো হয়। এই স্থানে সমুদ্রের গঙ্গার মিলন হইয়াছে, এইজন্য ইহা একটি তীর্থস্থান।</p><p class=""ql-align-justify"">প্রতি বৎসর হাজার হাজার লোক বাঙলা, বিহার, উড়িষ্যা এবং নেপাল ও পাঞ্জাব প্রভৃতির দূর দেশ হইতেও এইখানে এই যোগ উপলক্ষে আসিয়া থাকে। বহু সাধু-সন্ন্যাসীরও সমাগম হয় এবং মেলায় নানা দেশ হইতে ব্যবসায়ী লোক আসিয়া উপস্থিত হয়।</p>",689f857349f178414b0913fc,,690b6f06bed601c896138c87,1766335536018-sundor_bon_sat_bosor.webp,1766702344253-sundarbane_sat_basor__.epub,0,1,2025-12-21T15:45:27.992Z,2026-04-04T04:59:17.295Z,1,68ea01e0729e14c22e0e5bab,0,1766331927976-sundarbane_sat_basor__sort_-preview.epub,0,0,0,0,ebook,94,2025-12-12T00:00:00.000Z,1,সুন্দরবনে সাত বৎসর,,1,,1766702344253-sundarbane_sat_basor__.epub,,ebook,,94,,false,,69a725f00d4c24f99fc730ee,,approved,,,,,
694aea4ba1a41e5053dd44b7,free,রজনী,Bangla,"<p class=""ql-align-justify"">রজনী সাহিত্যসম্রাট বঙ্কিমচন্দ্র চট্টোপাধ্যায় রচিত একটি উপন্যাস। ১৮৭৫ সালে বঙ্গদর্শন পত্রিকায় প্রথম এই উপন্যাস প্রকাশিত হয়। বই আকারে প্রথম প্রকাশিত হয় ১৮৭৭ সালে। ব্রজেন্দ্রনাথ বন্দ্যোপাধ্যায় ও সজনীকান্ত দাসের মতে, ""রজনী বাংলা ভাষায় প্রথম মনস্তত্ত্ব বিশ্লেষণমূলক উপন্যাস।"" বঙ্কিমচন্দ্রের জীবদ্দশায় এই উপন্যাসের তিনটি সংস্করণ প্রকাশিত হয়েছিল। তৃতীয় সংস্করণটি (শেষ সংস্করণ, যেটি উপন্যাসের অধুনা-প্রচলিত পাঠ) প্রকাশিত হয় ১৮৮৭ সালে। ১৮৯৬ সালে রজনী উপন্যাসের গুজরাটি অনুবাদ প্রকাশিত হয়। ১৯২৮ সালে উপন্যাসটি ইংরেজিতে অনূদিত হয়।</p>",689f857349f178414b0913fc,,6644984d7eab0f76af680f83,1766517322554-rojoni.webp,1766699252745-rjniir_kthaa_-_bngkimcndr_cttttopaadhyaay_.epub,0,1,2025-12-23T19:15:23.114Z,2026-03-03T18:18:24.272Z,1,68ea01e0729e14c22e0e5bab,0,1766517323085-rojoni_bonkim__sort_-preview.epub,0,0,0,0,ebook,102,2025-12-12T00:00:00.000Z,1,রজনী,,1,,1766699252745-rjniir_kthaa_-_bngkimcndr_cttttopaadhyaay_.epub,,ebook,,102,,false,,69a725f00d4c24f99fc730f0,,pending,,,,,
694c3be0a1a41e5053dd7ee8,free,দেবী চৌধুরানী,Bangla,"<p>মূল নায়িকা প্রফুল্ল, এক সাধারন মেয়ে। মাকে নিয়ে ভিক্ষা করে সংসার চালাত। প্রফুল্ল বাল‍্যকালে খুবই রুপবতী ও গুণী ছিল। সে সব কাজ পারতো। জমিদার হরবল্লভ রায়ের একমাত্র পুত্র ব্রজেস্বরের সাথে ওর বিয়ে হয়। কিন্তু কিছুদিন না যেতেই তাকে নিজের বাড়িতে আবার ফিরে আসতে হয়।কারণ তার শ্বশুর সমাজপতিদের কথায় ওকে তাড়িয়ে দেয়। এরপর গল্পটি মোড় নেয় অন্যদিকে। সহজ-সরল প্রফুল্ল কী করে কঠিন চরিত্রের ডাকু রানী হয়ে ওঠে, সেটিই বর্ণনা করেছেন লেখক।</p>",689f857349f178414b0913fc,,6644984d7eab0f76af680f83,1766603743997-devi_chodorani.webp,1766603744367-________________________________________.epub,0,1,2025-12-24T19:15:44.374Z,2026-03-03T18:18:24.277Z,1,68ea01e0729e14c22e0e5bab,0,1766603744366-__________________________________________sort_-preview.epub,0,0,0,0,ebook,126,2025-12-12T00:00:00.000Z,1,দেবী চৌধুরানী,,1,,1766603744367-________________________________________.epub,,ebook,,126,,false,,69a725f00d4c24f99fc730f2,,pending,,,,,
694cf576a1a41e5053dd8fa2,free,আনন্দমঠ,Bangla,"<p class=""ql-align-justify"">""আনন্দমঠ"" বইটির সম্পর্কে কিছু কথা: আনন্দমঠের কাহিনী চারটি খণ্ডে বিন্যস্ত। ঘন নিবিড় অরণ্য, মন্বন্তর, আর্থ-রাজনৈতিক বিশৃঙ্খলা এবং এসবের প্রেক্ষাপটে দেশচেতনায় উদ্দীপ্ত সন্তানদলের আবির্ভাব প্রথম খত্রে বিষয়বস্তু। দ্বিতীয় খণ্ডে রয়েছে সন্তানদলের দীক্ষিত হবার বর্ণনা, তাদের সাংগঠনিক কর্মকাণ্ড, আত্মসংযম ও সংসারযাপনের চিত্র। ততীয় ও সর্বশেষ খণ্ডের বিষয় সন্তানদলের সঙ্গে ইংরেজের যুদ্ধ। এই যুদ্ধে বিশাল রাজসৈন্য এমনভাবে নিষ্পেষিত হল যে ওয়ারেন হেস্টিংয়ের কাছে সংবাদ লইয়া যায়, এমন লােক রহিল না। কিন্তু হিন্দুরাজ্য প্রতিষ্ঠা তখনও বঙ্কিমচন্দ্রের অভিপ্রায় ছিল না। মুসলমান শাসকের পরিবর্তে ইংরেজ রাজ্যে অভিষিক্ত হবে বলে তিনি আনন্দমঠে সন্তানবিদ্রোহ’ ঘটিয়েছেন।</p>",689f857349f178414b0913fc,,6644984d7eab0f76af680f83,1766651253805-anandomod.webp,1766683643172-aanndmtth_fainal_-_unknown.epub,0,1,2025-12-25T08:27:34.693Z,2026-03-03T18:18:24.282Z,1,68ea01e0729e14c22e0e5bab,0,1766651254675-_________________________sort-preview.epub,0,0,0,0,ebook,300,2025-12-12T00:00:00.000Z,1,আনন্দমঠ,,1,,1766683643172-aanndmtth_fainal_-_unknown.epub,,ebook,,300,,false,,69a725f00d4c24f99fc730f4,,pending,,,,,
694d3cd7a1a41e5053dda436,free,AI দিয়ে অনলাইন আয়: বাস্তব পথনির্দেশ,English + Bangla,"<p class=""ql-align-justify"">বর্তমান সময়ে অনলাইনে আয় ও AI (Artificial Intelligence) নিয়ে আগ্রহ বাড়ছে দ্রুত।</p><p class=""ql-align-justify"">কিন্তু কোথা থেকে শুরু করবেন, কোন পথে গেলে বাস্তব ফল পাওয়া যাবে—এই প্রশ্নে অনেকেই বিভ্রান্ত।AI দিয়ে অনলাইন আয়: বাস্তব পথনির্দেশ</p><p class=""ql-align-justify"">এই বইটি সেই বিভ্রান্তি দূর করার জন্য লেখা।এটি কোনো “রাতারাতি বড়লোক হওয়ার” গল্প নয়।</p><ol><li data-list=""bullet""><span class=""ql-ui"" contenteditable=""false""></span>বরং AI ও ChatGPT ব্যবহার করে কীভাবে বাস্তব কাজের মাধ্যমে ধাপে ধাপে অনলাইনে আয় করা যায়, তার একটি পরিষ্কার ও বাস্তব গাইড।এই বইয়ে সহজ ভাষায় দেখানো হয়েছে—</li><li data-list=""bullet""><span class=""ql-ui"" contenteditable=""false""></span>AI ও ChatGPT কী এবং কীভাবে কাজ করে</li><li data-list=""bullet""><span class=""ql-ui"" contenteditable=""false""></span>ChatGPT দিয়ে ফ্রিল্যান্সিং ও কনটেন্ট কাজ</li><li data-list=""bullet""><span class=""ql-ui"" contenteditable=""false""></span>Facebook Page, Ads ও Video Script–এর বাস্তব ব্যবহার</li><li data-list=""bullet""><span class=""ql-ui"" contenteditable=""false""></span>Student, Teacher ও Tutor-দের জন্য AI ব্যবহার</li><li data-list=""bullet""><span class=""ql-ui"" contenteditable=""false""></span>ছোট ব্যবসা ও অনলাইন শপে ChatGPT</li><li data-list=""bullet""><span class=""ql-ui"" contenteditable=""false""></span>মাসে ৩০ হাজার থেকে ১ লাখ টাকা আয়ের বাস্তব হিসাব</li><li data-list=""bullet""><span class=""ql-ui"" contenteditable=""false""></span>নতুনদের সাধারণ ভুল ও সেগুলো এড়ানোর উপায়</li><li data-list=""bullet""><span class=""ql-ui"" contenteditable=""false""></span>ভবিষ্যতের স্কিল ও দীর্ঘমেয়াদি প্রস্তুতি</li></ol>",689f8f1d5c7e6a118e00d459,,691760b141f607bd0157ffdb,1766669525916-ai_diye_online_a_ay.webp,1767634140065-ai_book.epub,0,1,2025-12-25T13:32:07.211Z,2026-03-03T18:18:24.287Z,1,68ea01e0729e14c22e0e5bab,0,1766669527181-ai______________________________________________sort-preview.epub,0,0,0,100,ebook,112,2025-12-25T00:00:00.000Z,1,AI দিয়ে অনলাইন আয়: বাস্তব পথনির্দেশ,,1,,1767634140065-ai_book.epub,,ebook,,112,,false,,69a725f00d4c24f99fc730f6,,pending,,,,,
694ea1afa1a41e5053de0c91,paid,"BJS e-Book Series: আইন-শৃঙ্খলা বিঘ্নকারী অপরাধ (দ্রুত বিচার) আইন, ২০০২",English + Bangla,"<p class=""ql-align-justify"">১৯তম বিজেএস (BJS) পরীক্ষাকে সামনে রেখে আপনার বিচারক হওয়ার স্বপ্নকে বাস্তবে রূপ দিতে আমরা নিয়ে এসেছি একটি অনন্য ডিজিটাল গাইডবুক। <strong>১১তম বিজেএস পরীক্ষায় মেধা তালিকায় ৭ম স্থান অধিকারী এবং প্রধানমন্ত্রী স্বর্ণপদকপ্রাপ্ত সিনিয়র জুডিসিয়াল ম্যাজিস্ট্রেট জনাব নাজমুল হাসান-এঁর</strong> সরাসরি তত্ত্বাবধানে রচিত এই ই-বুকটি মূলত 'আইন-শৃঙ্খলা বিঘ্নকারী অপরাধ (দ্রুত বিচার) আইন, ২০০২'-এর এক পূর্ণাঙ্গ মাস্টারক্লাস। একজন সফল বিচারকের অভিজ্ঞতার আলোকে তৈরি এই বইটি প্রিলিমিনারি, লিখিত এবং ভাইভা—তিনটি ধাপের জন্যই সমানভাবে কার্যকর এবং এটি বাংলাদেশের প্রথম বিশেষায়িত বিজিএস ই-বুক হিসেবে সমাদৃত।</p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify"">বইটির সবচেয়ে শক্তিশালী দিক হলো এর সহজবোধ্য উপস্থাপনা। <strong>আইনের জটিল ধারাগুলোকে মুখস্থ করার পরিবর্তে এখানে যুক্ত করা হয়েছে বিশেষ 'শর্ট টেকনিক' ও 'মেমোরি হুক'।</strong> যেমন, '২৪-৭-৩০' ফর্মুলা ব্যবহার করে সময়ের হিসেব মনে রাখা কিংবা বিভিন্ন মেয়াদের শাস্তির তুলনামূলক ছক (Punishment Comparison Table) যা পরীক্ষার্থীদের দ্রুত উত্তর করার সক্ষমতা বহুগুণ বাড়িয়ে দেয়। এছাড়া আইনের প্রকৃতি, বিশেষ এখতিয়ার এবং ধারা ৩-এর প্রাধান্য নিয়ে যে অস্পষ্টতা থাকে, তা অত্যন্ত সুনিপুণভাবে এখানে ব্যাখ্যা করা হয়েছে।</p><p><br></p><p class=""ql-align-justify"">পুঁথিগত বিদ্যার বাইরেও বইটিতে রয়েছে ব্যবহারিক এবং প্রতিযোগিতামূলক পরীক্ষার গভীর বিশ্লেষণ। <strong>১০ম থেকে ১৬তম বিজেএস পরীক্ষার লিখিত প্রশ্নের সমাধানের পাশাপাশি এখানে সম্ভাব্য 'প্রবলেমেটিক কোশ্চেন' বা সমস্যাভিত্তিক প্রশ্নের যৌক্তিক সমাধান দেয়া হয়েছে।</strong> বিশেষ করে &nbsp;ডিজিটাল এভিডেন্স বা ইলেকট্রনিক মিডিয়ার সাক্ষ্যমূল্য নিয়ে আধুনিক আইনি বিশ্লেষণ বইটিকে বর্তমান সময়ের জন্য অত্যন্ত সময়োপযোগী করে তুলেছে। এটি কেবল তথ্য নয়, বরং পরীক্ষার খাতায় উত্তর উপস্থাপনের সঠিক কৌশল শেখায়।</p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify"">বর্তমানে অনলাইন প্ল্যাটফর্ম ও অ্যাপে দ্রুত এবং কার্যকরী প্রস্তুতির জন্য এই প্রিমিয়াম ই-বুকটি হতে পারে আপনার প্রধান হাতিয়ার।<strong> যারা সীমিত সময়ে সেরা প্রস্তুতি নিশ্চিত করে বিজিএস প্রতিযোগিতায় এগিয়ে থাকতে চান, তাদের জন্য এই গাইডবুকটি একটি অপরিহার্য রিসোর্স।</strong> আপনার হাতের স্মার্টফোন বা ট্যাবে এই ই-বুকটি থাকলে আপনি যেকোনো সময়, যেকোনো স্থানে আপনার প্রস্তুতি চালিয়ে যেতে পারবেন। আজই এই মাস্টার গাইডটি সংগ্রহ করে আপনার ক্যারিয়ারের পথে এক ধাপ এগিয়ে যান।</p>",689f8f1d5c7e6a118e00d459,,694e9c62a1a41e5053de08cd,1766760878128-_________-___________________________________________________________________________________________________________________________.webp,1766898323564-test_pdf_mobile_page_-__.pdf,0,1,2025-12-26T14:54:39.035Z,2026-03-03T18:18:24.293Z,1,68ea01e0729e14c22e0e5bab,50,1766763697308-short-preview.pdf,0,0,60,0,ebook,150,2025-12-25T00:00:00.000Z,1,"BJS e-Book Series: আইন-শৃঙ্খলা বিঘ্নকারী অপরাধ (দ্রুত বিচার) আইন, ২০০২",,1,,1766898323564-test_pdf_mobile_page_-__.pdf,,ebook,,150,,false,,69a725f00d4c24f99fc730f8,,pending,,,,,
6950277ca1a41e5053de5378,paid,ক্যাম্পাস-প্রেম,Bangla,"<p>প্রেম: স্মৃতির এক দহনকালছাত্রনেতা তুষারের দাপুটে জীবনের আড়ালে লুকিয়ে আছে এক গভীর হাহাকার। এম. এম. কলেজের চেনা ক্যাম্পাস আর মিছিলের স্লোগানে সে যখন ব্যস্ত, তখন রাশমিনের একজোড়া মায়াবী চোখ তার জগত ওলোটপালোট করে দেয়।কালো বোরকার আড়ালে থাকা সেই রহস্যময়ী তরুণী রাশমিন, যার সাহসের কাছে তুষারের সব দাপট ম্লান হয়ে যায়। কিন্তু প্রেম আর রাজনীতি কি কখনো একই মোহনায় মেশে? আবেগ, একাকীত্ব আর রাজনৈতিক বাস্তবতার টানাপোড়েনে তুষারের প্রেম কি পূর্ণতা পাবে, নাকি ধোঁয়াটে স্মৃতি হয়েই রয়ে যাবে?যশোরের ক্যাম্পাসের পটভূমিতে লেখা এটি এক বিষণ্ণ ও চিরচেনা বিরহগাথা।</p>",689f857349f178414b0913fc,,69501062a1a41e5053de4e20,1766860666844-___________________________-_______________.webp,1766860668292-kyaampaas-prem_-_humaay_uun_kbiir.epub,0,1,2025-12-27T18:37:48.305Z,2026-03-03T18:18:24.301Z,1,68ea01e0729e14c22e0e5bab,50,1766860668287-kyaampaas-_prem_sort_-_humaay_uun_kbiir-preview.epub,0,0,50,50,ebook,110,2025-12-29T00:00:00.000Z,0,ক্যাম্পাস-প্রেম,,1,,1766860668292-kyaampaas-prem_-_humaay_uun_kbiir.epub,,ebook,,110,,false,,69a725f00d4c24f99fc730fa,,pending,,,,,
6950394da1a41e5053de5801,free,হীরামানিক জ্বলে,Bangla,"<p>ছোট্ট গ্রাম সুন্দরপুর। একটি নদীও আছে গ্রামের উত্তরপ্রান্তে। মহকুমা থেকে বারো তেরো মাইল, রেল স্টেশন থেকেও সাত আট মাইল। গ্রামের মুস্তফি বংশ একসময়ে সমৃদ্ধিশালী জমিদার ছিলেন, এখন তাঁদের অবস্থা আগের মতো না থাকলেও আশপাশের অনেকগুলি গ্রামের মধ্যে তাঁরাই এখনো পর্যন্ত বড়লোক বলে গণ্য, যদিও ভাঙা পুজোর দালানে আগের মতো জাঁকজমকে এখন আর পুজো হয় না-প্রকাণ্ড বাড়ির যে মহলগুলোর ছাদ খসে পড়েছে গত বিশ ত্রিশ বছরের মধ্যে, সেগুলো মেরামত করবার পয়সা জোটে না, বাড়ির মেয়েদের মেয়েদের বিবাহ বিবাহ দিতে হয় কেরানী পাত্রদের সঙ্গে-অর্থের এতই অভাব। সুশীল এই বংশের ছেলে। ম্যাট্রিক পাশ করে বাড়ি বসে আছে- বড় বংশের ছেলে, তার পূর্বপুরুষদের মধ্যে কেউ কখনো চাকরি করেন নি, সুতরাং বাড়ি বসেই বাপের অন্ন ধ্বংস করুক, এই ছিল বাড়ির সকলেরই প্রচ্ছন্ন অভিপ্রায়।</p>",689f857349f178414b0913fc,,690b6f06bed601c896138c87,1766865228719-hiramanik_jole.webp,1766865382323-hiiraamaanik_jble_-_bibhuutibhuussnn_bndyopaadhyaay_.epub,0,1,2025-12-27T19:53:49.560Z,2026-03-03T18:18:24.310Z,1,68ea01e0729e14c22e0e5bab,0,1766865229533-hiiraamaanik_jble_sort__-_bibhuutibhuussnn_bndyopaadhyaay_-preview.epub,0,0,0,0,ebook,112,2025-12-25T00:00:00.000Z,1,হীরামানিক জ্বলে,,1,,1766865382323-hiiraamaanik_jble_-_bibhuutibhuussnn_bndyopaadhyaay_.epub,,ebook,,112,,false,,69a725f00d4c24f99fc730fc,,pending,,,,,
69511886a1a41e5053de6ec0,paid,লাল খাম প্রদেশ থেকে,Bangla,"<p>লাল খাম প্রদেশ থেকে একটি সাহসী, তীক্ষ্ণ ও গভীর কবিতার গ্রন্থ। এই বইয়ের কবিতাগুলোতে উঠে এসেছে শোষণ ও শোষিতের চিরন্তন দ্বন্দ্ব, পুঁজিবাদের বিরুদ্ধে প্রতিবাদ, বিপ্লবের ভাষা—পাশাপাশি প্রেম, মায়া, ফুল, মা–বাবা ও ব্যক্তিগত বেদনার নরম অথচ তীব্র অনুভব।এই কবিতায় রক্ত কেবল রক্ত নয়—রক্ত এখানে ইতিহাস, সংগ্রাম ও প্রতিরোধের প্রতীক।</p><p>আবার “ফুল” হয়ে ওঠে প্রেম, আশ্রয়, আকাঙ্ক্ষা ও ভেতরের দুর্বলতার ভাষা।</p><p>কখনো কবিতা হয়ে ওঠে সংলাপ, কখনো বিদ্রূপ, কখনো আগুন খাওয়া বিপ্লবীর স্বীকারোক্তি।এই গ্রন্থে পাঠক পাবেন—</p><p>🔴 পুঁজিবাদ ও শোষণের বিরুদ্ধে তীব্র প্রতিবাদ</p><p>🌺 প্রেম, আকাঙ্ক্ষা ও মানসিক দ্বন্দ্বের কবিতা</p><p>🔥 বিপ্লব, ইতিহাস ও রাজনৈতিক চেতনার উচ্চারণ</p><p>🖤 ব্যক্তিগত ক্ষত, স্মৃতি ও আত্মসংঘর্ষের ভাষালাল খাম প্রদেশ থেকে সেই পাঠকের জন্য—</p><p>যিনি কবিতায় শুধু সৌন্দর্য নয়, সত্য, সাহস ও চেতনাকে খুঁজে ফেরেন।</p>",689f8b070546aed69f47fe12,,69501062a1a41e5053de4e20,1766922374009-________________________________________________.webp,1767004770941-laal_khaam_prdesh_theke__-_aay_shaa_mumin.epub,0,1,2025-12-28T11:46:14.708Z,2026-03-03T18:18:24.315Z,1,68ea01e0729e14c22e0e5bab,30,1766939737488-laal_khaam_prdesh_theke_sort_-_aay_shaa_mumin-preview.epub,0,0,50,50,ebook,24,2025-12-28T00:00:00.000Z,1,লাল খাম প্রদেশ থেকে,,1,,1767004770941-laal_khaam_prdesh_theke__-_aay_shaa_mumin.epub,,ebook,,24,,false,,69a725f00d4c24f99fc730fe,,pending,,,,,
6952c669a1a41e5053deb009,free,চন্দ্রশেখর,Bangla,"<p>বাংলা উপন্যাস তার যথার্থ রূপ পায় ১৮৬৫ সালে বঙ্কিমচন্দ্রের হাত ধরে 'দুর্গেশনন্দিনী'তে। তারপর ক্রমান্বয়ে 'কপালকুণ্ডলা', 'মৃণালিনী', 'বিষবৃক্ষ', 'ইন্দিরা', 'যুগলাঙ্গুরীয়' লেখার পর বঙ্কিম লেখেন 'চন্দ্রশেখর' উপন্যাস। পুস্তকাকারে যার প্রথম প্রকাশ ১৮৭৫ সালে। তবে এর আগে ১৮৭৩ অর্থাৎ শ্রাবণ ১২৮০-ভাদ্র ১২৮১ সন পর্যন্ত উপন্যাসটি 'বঙ্গদর্শনে' ধারাবাহিকভাবে প্রকাশিত হয়।</p>",689f857349f178414b0913fc,,6644984d7eab0f76af680f83,1767032424655-cndrshekhr_-_bngkimcndr_cttttopaadhyaay_.webp,1767035576026-cndrshekhr_-_bngkimcndr_cttttopaadhyaay_.epub,0,1,2025-12-29T18:20:25.464Z,2026-03-03T18:18:24.321Z,1,68ea01e0729e14c22e0e5bab,0,1767032425448-boiaro_sort_-_bngkimcndr_cttttopaadhyaay_-preview.epub,0,0,0,0,ebook,260,2025-12-28T00:00:00.000Z,1,চন্দ্রশেখর,,1,,1767035576026-cndrshekhr_-_bngkimcndr_cttttopaadhyaay_.epub,,ebook,,260,,false,,69a725f00d4c24f99fc73100,,pending,,,,,
69543617a1a41e5053dedcb1,paid,"তুমি ছিলে, তবু ছিলে না",Bangla,<p><br></p>,689f8b070546aed69f47fe12,,69501062a1a41e5053de4e20,1767126550563-_________________________.webp,1767126551268-tumi_chile_-_miraan_haasaan.epub,0,1,2025-12-30T20:29:11.288Z,2026-03-03T18:18:24.326Z,1,68ea01e0729e14c22e0e5bab,30,1767126551263-tumi_chile_-_miraan_haasaan-preview.epub,0,0,50,50,ebook,24,2025-12-31T00:00:00.000Z,1,"তুমি ছিলে, তবু ছিলে না",,1,,1767126551268-tumi_chile_-_miraan_haasaan.epub,,ebook,,24,,false,,69a725f00d4c24f99fc73102,,pending,,,,,
